Dealer Code,Dealer Name,Country,State,Enquiry Id,Enquiry Date,Companies Name,Products Name,Invoice Date,Customer ID,Calling Date,Ratings
D0131,Batta-Khalsa,India,Uttarakhand,ENQ304458,10/2/2024,Honda,CB200X,24-Oct,CUST8795,10/7/2024,6
D0131,Batta-Khalsa,India,Uttarakhand,ENQ100330,11/1/2024,Honda,CB200X,24-Nov,CUST7113,11/6/2024,10
D0131,Batta-Khalsa,India,Uttarakhand,ENQ600801,12/3/2024,Honda,CB200X,24-Dec,CUST9490,12/8/2024,9
D0131,Batta-Khalsa,India,Uttarakhand,ENQ838004,1/3/2025,Honda,CB200X,25-Jan,CUST2563,1/7/2025,10
D0131,Batta-Khalsa,India,Uttarakhand,ENQ620161,2/1/2025,Honda,CB200X,25-Feb,CUST6082,2/6/2025,2
D0131,Batta-Khalsa,India,Uttarakhand,ENQ724337,3/3/2025,Honda,CB200X,25-Mar,CUST4091,3/7/2025,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ733734,4/4/2024,TVS Motor,TVS Apache RTR 160,24-Apr,CUST8716,4/10/2024,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ225611,5/3/2024,TVS Motor,TVS Apache RTR 160,24-May,CUST6392,5/9/2024,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ677822,6/4/2024,TVS Motor,TVS Apache RTR 160,24-Jun,CUST4452,6/7/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ745803,7/1/2024,TVS Motor,TVS Apache RTR 160,24-Jul,CUST3490,7/3/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ860678,8/3/2024,TVS Motor,TVS Apache RTR 160,24-Aug,CUST4110,8/7/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ380488,9/3/2024,TVS Motor,TVS Apache RTR 160,24-Sep,CUST6697,9/8/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ989163,10/4/2024,TVS Motor,TVS Apache RTR 160,24-Oct,CUST7555,10/9/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ544260,11/2/2024,TVS Motor,TVS Apache RTR 160,24-Nov,CUST4246,11/8/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ161964,12/3/2024,TVS Motor,TVS Apache RTR 160,24-Dec,CUST6155,12/9/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ943225,1/3/2025,TVS Motor,TVS Apache RTR 160,25-Jan,CUST1702,1/5/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ173929,2/4/2025,TVS Motor,TVS Apache RTR 160,25-Feb,CUST4355,2/10/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ274854,3/2/2025,TVS Motor,TVS Apache RTR 160,25-Mar,CUST6364,3/6/2025,7
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ644506,4/3/2024,TVS Motor,TVS Raider 125,24-Apr,CUST6758,4/7/2024,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ305750,5/2/2024,TVS Motor,TVS Raider 125,24-May,CUST7002,5/8/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ353333,6/3/2024,TVS Motor,TVS Raider 125,24-Jun,CUST1882,6/7/2024,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ187063,7/3/2024,TVS Motor,TVS Raider 125,24-Jul,CUST9318,7/6/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ117874,8/4/2024,TVS Motor,TVS Raider 125,24-Aug,CUST4219,8/8/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ934633,9/2/2024,TVS Motor,TVS Raider 125,24-Sep,CUST7393,9/8/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ478920,10/4/2024,TVS Motor,TVS Raider 125,24-Oct,CUST7118,10/6/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ349350,11/2/2024,TVS Motor,TVS Raider 125,24-Nov,CUST9660,11/4/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ653161,12/1/2024,TVS Motor,TVS Raider 125,24-Dec,CUST3669,12/6/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ793929,1/1/2025,TVS Motor,TVS Raider 125,25-Jan,CUST8114,1/3/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ145330,2/1/2025,TVS Motor,TVS Raider 125,25-Feb,CUST1315,2/7/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ720077,3/2/2025,TVS Motor,TVS Raider 125,25-Mar,CUST4884,3/4/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ870838,4/3/2024,Bajaj Auto,Pulsar NS200,24-Apr,CUST9912,4/6/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ501453,5/4/2024,Bajaj Auto,Pulsar NS200,24-May,CUST2892,5/7/2024,2
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ521506,6/1/2024,Bajaj Auto,Pulsar NS200,24-Jun,CUST5898,6/3/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ681432,7/4/2024,Bajaj Auto,Pulsar NS200,24-Jul,CUST7143,7/8/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ104648,8/4/2024,Bajaj Auto,Pulsar NS200,24-Aug,CUST4838,8/9/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ242937,9/3/2024,Bajaj Auto,Pulsar NS200,24-Sep,CUST7690,9/7/2024,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ286661,10/3/2024,Bajaj Auto,Pulsar NS200,24-Oct,CUST6040,10/7/2024,3
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ797038,11/4/2024,Bajaj Auto,Pulsar NS200,24-Nov,CUST5692,11/10/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ581365,12/1/2024,Bajaj Auto,Pulsar NS200,24-Dec,CUST4430,12/6/2024,6
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ522833,1/4/2025,Bajaj Auto,Pulsar NS200,25-Jan,CUST4070,1/9/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ885251,2/2/2025,Bajaj Auto,Pulsar NS200,25-Feb,CUST7812,2/6/2025,3
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ236330,3/1/2025,Bajaj Auto,Pulsar NS200,25-Mar,CUST2344,3/4/2025,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ803750,4/1/2024,Bajaj Auto,Dominar 400,24-Apr,CUST5649,4/7/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ663057,5/2/2024,Bajaj Auto,Dominar 400,24-May,CUST2178,5/5/2024,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ478626,6/2/2024,Bajaj Auto,Dominar 400,24-Jun,CUST1364,6/6/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ323575,7/2/2024,Bajaj Auto,Dominar 400,24-Jul,CUST9962,7/7/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ275651,8/4/2024,Bajaj Auto,Dominar 400,24-Aug,CUST6839,8/6/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ103975,9/4/2024,Bajaj Auto,Dominar 400,24-Sep,CUST4186,9/8/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ579978,10/3/2024,Bajaj Auto,Dominar 400,24-Oct,CUST7948,10/8/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ965796,11/2/2024,Bajaj Auto,Dominar 400,24-Nov,CUST8747,11/7/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ394221,12/3/2024,Bajaj Auto,Dominar 400,24-Dec,CUST6989,12/6/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ279098,1/4/2025,Bajaj Auto,Dominar 400,25-Jan,CUST3223,1/8/2025,7
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ141678,2/3/2025,Bajaj Auto,Dominar 400,25-Feb,CUST5376,2/9/2025,4
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ710690,3/4/2025,Bajaj Auto,Dominar 400,25-Mar,CUST3452,3/10/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ852001,4/2/2024,Hero MotoCorp,Xtreme 160R,24-Apr,CUST5513,4/6/2024,2
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ479952,5/3/2024,Hero MotoCorp,Xtreme 160R,24-May,CUST1109,5/9/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ244255,6/2/2024,Hero MotoCorp,Xtreme 160R,24-Jun,CUST3855,6/8/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ580210,7/2/2024,Hero MotoCorp,Xtreme 160R,24-Jul,CUST2174,7/6/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ419254,8/4/2024,Hero MotoCorp,Xtreme 160R,24-Aug,CUST2863,8/8/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ839382,9/4/2024,Hero MotoCorp,Xtreme 160R,24-Sep,CUST2372,9/8/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ661609,10/4/2024,Hero MotoCorp,Xtreme 160R,24-Oct,CUST5085,10/6/2024,7
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ938089,11/1/2024,Hero MotoCorp,Xtreme 160R,24-Nov,CUST2184,11/4/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ343043,12/4/2024,Hero MotoCorp,Xtreme 160R,24-Dec,CUST6572,12/9/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ810858,1/4/2025,Hero MotoCorp,Xtreme 160R,25-Jan,CUST9320,1/10/2025,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ900055,2/3/2025,Hero MotoCorp,Xtreme 160R,25-Feb,CUST4873,2/6/2025,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ176911,3/4/2025,Hero MotoCorp,Xtreme 160R,25-Mar,CUST6361,3/9/2025,2
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ456177,4/2/2024,Hero MotoCorp,XPulse 200T,24-Apr,CUST5300,4/6/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ533051,5/1/2024,Hero MotoCorp,XPulse 200T,24-May,CUST8144,5/6/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ488564,6/3/2024,Hero MotoCorp,XPulse 200T,24-Jun,CUST2783,6/9/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ727792,7/3/2024,Hero MotoCorp,XPulse 200T,24-Jul,CUST9188,7/8/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ709472,8/3/2024,Hero MotoCorp,XPulse 200T,24-Aug,CUST3669,8/7/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ796112,9/3/2024,Hero MotoCorp,XPulse 200T,24-Sep,CUST4675,9/5/2024,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ824229,10/4/2024,Hero MotoCorp,XPulse 200T,24-Oct,CUST6610,10/8/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ138168,11/3/2024,Hero MotoCorp,XPulse 200T,24-Nov,CUST7271,11/7/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ759430,12/3/2024,Hero MotoCorp,XPulse 200T,24-Dec,CUST4732,12/9/2024,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ865591,1/4/2025,Hero MotoCorp,XPulse 200T,25-Jan,CUST7668,1/8/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ829489,2/2/2025,Hero MotoCorp,XPulse 200T,25-Feb,CUST9560,2/5/2025,7
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ627009,3/4/2025,Hero MotoCorp,XPulse 200T,25-Mar,CUST4865,3/9/2025,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ754924,4/2/2024,Royal Enfield,Classic 350,24-Apr,CUST6098,4/8/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ353289,5/4/2024,Royal Enfield,Classic 350,24-May,CUST5629,5/10/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ614864,6/4/2024,Royal Enfield,Classic 350,24-Jun,CUST8435,6/8/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ955612,7/2/2024,Royal Enfield,Classic 350,24-Jul,CUST4796,7/4/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ228180,8/3/2024,Royal Enfield,Classic 350,24-Aug,CUST9177,8/7/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ137609,9/4/2024,Royal Enfield,Classic 350,24-Sep,CUST6397,9/6/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ875190,10/4/2024,Royal Enfield,Classic 350,24-Oct,CUST7295,10/8/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ959538,11/2/2024,Royal Enfield,Classic 350,24-Nov,CUST1736,11/5/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ590801,12/3/2024,Royal Enfield,Classic 350,24-Dec,CUST5377,12/7/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ730854,1/1/2025,Royal Enfield,Classic 350,25-Jan,CUST9894,1/3/2025,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ204856,2/3/2025,Royal Enfield,Classic 350,25-Feb,CUST6587,2/6/2025,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ510052,3/2/2025,Royal Enfield,Classic 350,25-Mar,CUST4117,3/7/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ869004,4/1/2024,Royal Enfield,Himalayan 450,24-Apr,CUST7717,4/5/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ540407,5/1/2024,Royal Enfield,Himalayan 450,24-May,CUST4947,5/3/2024,4
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ144246,6/3/2024,Royal Enfield,Himalayan 450,24-Jun,CUST2984,6/7/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ415562,7/2/2024,Royal Enfield,Himalayan 450,24-Jul,CUST6986,7/8/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ109801,8/1/2024,Royal Enfield,Himalayan 450,24-Aug,CUST5017,8/7/2024,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ837297,9/4/2024,Royal Enfield,Himalayan 450,24-Sep,CUST4474,9/7/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ265270,10/4/2024,Royal Enfield,Himalayan 450,24-Oct,CUST2000,10/6/2024,5
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ156846,11/2/2024,Royal Enfield,Himalayan 450,24-Nov,CUST7511,11/5/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ772852,12/4/2024,Royal Enfield,Himalayan 450,24-Dec,CUST8941,12/8/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ853113,1/3/2025,Royal Enfield,Himalayan 450,25-Jan,CUST5250,1/6/2025,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ368275,2/4/2025,Royal Enfield,Himalayan 450,25-Feb,CUST8573,2/9/2025,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ459960,3/3/2025,Royal Enfield,Himalayan 450,25-Mar,CUST4366,3/6/2025,7
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ509694,4/2/2024,Yamaha,R15 V4,24-Apr,CUST6552,4/4/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ590128,5/4/2024,Yamaha,R15 V4,24-May,CUST9686,5/6/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ461654,6/2/2024,Yamaha,R15 V4,24-Jun,CUST9776,6/5/2024,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ682048,7/1/2024,Yamaha,R15 V4,24-Jul,CUST2327,7/5/2024,7
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ625284,8/2/2024,Yamaha,R15 V4,24-Aug,CUST3424,8/8/2024,7
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ999027,9/4/2024,Yamaha,R15 V4,24-Sep,CUST1290,9/10/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ774431,10/2/2024,Yamaha,R15 V4,24-Oct,CUST3878,10/6/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ561849,11/3/2024,Yamaha,R15 V4,24-Nov,CUST7170,11/6/2024,7
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ619331,12/1/2024,Yamaha,R15 V4,24-Dec,CUST7556,12/5/2024,3
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ922200,1/1/2025,Yamaha,R15 V4,25-Jan,CUST5389,1/3/2025,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ381181,2/1/2025,Yamaha,R15 V4,25-Feb,CUST3477,2/6/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ454392,3/2/2025,Yamaha,R15 V4,25-Mar,CUST6269,3/6/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ359180,4/2/2024,Yamaha,MT-15,24-Apr,CUST3677,4/4/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ902332,5/4/2024,Yamaha,MT-15,24-May,CUST2095,5/10/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ531326,6/3/2024,Yamaha,MT-15,24-Jun,CUST4996,6/6/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ944554,7/4/2024,Yamaha,MT-15,24-Jul,CUST9025,7/6/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ423850,8/2/2024,Yamaha,MT-15,24-Aug,CUST5515,8/4/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ168958,9/4/2024,Yamaha,MT-15,24-Sep,CUST4803,9/8/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ997114,10/2/2024,Yamaha,MT-15,24-Oct,CUST3355,10/6/2024,3
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ445367,11/4/2024,Yamaha,MT-15,24-Nov,CUST7025,11/6/2024,3
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ604738,12/4/2024,Yamaha,MT-15,24-Dec,CUST6731,12/8/2024,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ414595,1/1/2025,Yamaha,MT-15,25-Jan,CUST2272,1/3/2025,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ691729,2/1/2025,Yamaha,MT-15,25-Feb,CUST2402,2/7/2025,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ522305,3/1/2025,Yamaha,MT-15,25-Mar,CUST5814,3/4/2025,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ739632,4/4/2024,Honda,Hornet 2.0,24-Apr,CUST4622,4/7/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ486541,5/3/2024,Honda,Hornet 2.0,24-May,CUST2489,5/9/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ962608,6/3/2024,Honda,Hornet 2.0,24-Jun,CUST3396,6/7/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ646138,7/1/2024,Honda,Hornet 2.0,24-Jul,CUST7340,7/3/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ473326,8/3/2024,Honda,Hornet 2.0,24-Aug,CUST1510,8/7/2024,3
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ163083,9/3/2024,Honda,Hornet 2.0,24-Sep,CUST8993,9/7/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ880140,10/3/2024,Honda,Hornet 2.0,24-Oct,CUST7194,10/7/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ750938,11/3/2024,Honda,Hornet 2.0,24-Nov,CUST8708,11/5/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ574048,12/1/2024,Honda,Hornet 2.0,24-Dec,CUST1462,12/7/2024,7
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ624380,1/3/2025,Honda,Hornet 2.0,25-Jan,CUST3041,1/8/2025,7
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ540624,2/3/2025,Honda,Hornet 2.0,25-Feb,CUST6392,2/6/2025,2
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ632876,3/3/2025,Honda,Hornet 2.0,25-Mar,CUST9885,3/8/2025,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ702792,4/1/2024,Honda,CB200X,24-Apr,CUST4123,4/4/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ250691,5/1/2024,Honda,CB200X,24-May,CUST6512,5/7/2024,6
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ501520,6/2/2024,Honda,CB200X,24-Jun,CUST9888,6/6/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ256057,7/3/2024,Honda,CB200X,24-Jul,CUST8664,7/9/2024,9
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ311448,8/2/2024,Honda,CB200X,24-Aug,CUST1864,8/5/2024,8
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ611594,9/4/2024,Honda,CB200X,24-Sep,CUST4187,9/9/2024,7
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ213877,10/3/2024,Honda,CB200X,24-Oct,CUST5916,10/9/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ138023,11/3/2024,Honda,CB200X,24-Nov,CUST7825,11/9/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ107938,12/2/2024,Honda,CB200X,24-Dec,CUST2600,12/6/2024,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ708995,1/4/2025,Honda,CB200X,25-Jan,CUST7196,1/6/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ417250,2/2/2025,Honda,CB200X,25-Feb,CUST8354,2/4/2025,10
D0132,"Dhar, Char and Bera",India,Uttarakhand,ENQ129611,3/4/2025,Honda,CB200X,25-Mar,CUST6658,3/8/2025,9
D0133,Barad LLC,India,Uttarakhand,ENQ348739,4/3/2024,TVS Motor,TVS Apache RTR 160,24-Apr,CUST1489,4/5/2024,9
D0133,Barad LLC,India,Uttarakhand,ENQ388288,5/3/2024,TVS Motor,TVS Apache RTR 160,24-May,CUST7171,5/5/2024,10
D0133,Barad LLC,India,Uttarakhand,ENQ470376,6/3/2024,TVS Motor,TVS Apache RTR 160,24-Jun,CUST7365,6/6/2024,10
D0133,Barad LLC,India,Uttarakhand,ENQ206627,7/1/2024,TVS Motor,TVS Apache RTR 160,24-Jul,CUST3960,7/4/2024,10
D0133,Barad LLC,India,Uttarakhand,ENQ965070,8/1/2024,TVS Motor,TVS Apache RTR 160,24-Aug,CUST4247,8/6/2024,10
D0133,Barad LLC,India,Uttarakhand,ENQ620444,9/3/2024,TVS Motor,TVS Apache RTR 160,24-Sep,CUST7712,9/5/2024,10
D0133,Barad LLC,India,Uttarakhand,ENQ467053,10/1/2024,TVS Motor,TVS Apache RTR 160,24-Oct,CUST2614,10/6/2024,10
D0133,Barad LLC,India,Uttarakhand,ENQ592975,11/4/2024,TVS Motor,TVS Apache RTR 160,24-Nov,CUST3779,11/7/2024,9
D0133,Barad LLC,India,Uttarakhand,ENQ833288,12/4/2024,TVS Motor,TVS Apache RTR 160,24-Dec,CUST9259,12/8/2024,8
D0133,Barad LLC,India,Uttarakhand,ENQ158916,1/3/2025,TVS Motor,TVS Apache RTR 160,25-Jan,CUST6241,1/6/2025,5
D0133,Barad LLC,India,Uttarakhand,ENQ361655,2/4/2025,TVS Motor,TVS Apache RTR 160,25-Feb,CUST7817,2/10/2025,10
D0133,Barad LLC,India,Uttarakhand,ENQ527178,3/3/2025,TVS Motor,TVS Apache RTR 160,25-Mar,CUST3346,3/5/2025,10
D0133,Barad LLC,India,Uttarakhand,ENQ284454,4/4/2024,TVS Motor,TVS Raider 125,24-Apr,CUST8441,4/10/2024,9
D0133,Barad LLC,India,Uttarakhand,ENQ296023,5/4/2024,TVS Motor,TVS Raider 125,24-May,CUST1850,5/9/2024,10
D0133,Barad LLC,India,Uttarakhand,ENQ547942,6/1/2024,TVS Motor,TVS Raider 125,24-Jun,CUST3658,6/4/2024,10
D0133,Barad LLC,India,Uttarakhand,ENQ717493,7/2/2024,TVS Motor,TVS Raider 125,24-Jul,CUST9110,7/8/2024,9
D0133,Barad LLC,India,Uttarakhand,ENQ685809,8/3/2024,TVS Motor,TVS Raider 125,24-Aug,CUST2367,8/9/2024,8
D0133,Barad LLC,India,Uttarakhand,ENQ281934,9/2/2024,TVS Motor,TVS Raider 125,24-Sep,CUST1353,9/6/2024,10
D0133,Barad LLC,India,Uttarakhand,ENQ538048,10/1/2024,TVS Motor,TVS Raider 125,24-Oct,CUST1056,10/6/2024,8
D0133,Barad LLC,India,Uttarakhand,ENQ859683,11/3/2024,TVS Motor,TVS Raider 125,24-Nov,CUST3642,11/9/2024,9
D0133,Barad LLC,India,Uttarakhand,ENQ432540,12/1/2024,TVS Motor,TVS Raider 125,24-Dec,CUST8779,12/4/2024,8
D0133,Barad LLC,India,Uttarakhand,ENQ734015,1/1/2025,TVS Motor,TVS Raider 125,25-Jan,CUST3462,1/5/2025,8
D0133,Barad LLC,India,Uttarakhand,ENQ978172,2/4/2025,TVS Motor,TVS Raider 125,25-Feb,CUST4955,2/8/2025,10
D0133,Barad LLC,India,Uttarakhand,ENQ703253,3/1/2025,TVS Motor,TVS Raider 125,25-Mar,CUST6167,3/7/2025,10
D0133,Barad LLC,India,Uttarakhand,ENQ224257,4/4/2024,Bajaj Auto,Pulsar NS200,24-Apr,CUST3137,4/6/2024,1
D0133,Barad LLC,India,Uttarakhand,ENQ681595,5/1/2024,Bajaj Auto,Pulsar NS200,24-May,CUST9029,5/4/2024,9
D0133,Barad LLC,India,Uttarakhand,ENQ284246,6/1/2024,Bajaj Auto,Pulsar NS200,24-Jun,CUST5731,6/7/2024,9
D0133,Barad LLC,India,Uttarakhand,ENQ827125,7/1/2024,Bajaj Auto,Pulsar NS200,24-Jul,CUST7709,7/3/2024,9
D0133,Barad LLC,India,Uttarakhand,ENQ693515,8/3/2024,Bajaj Auto,Pulsar NS200,24-Aug,CUST3610,8/6/2024,9
D0133,Barad LLC,India,Uttarakhand,ENQ332085,9/3/2024,Bajaj Auto,Pulsar NS200,24-Sep,CUST1832,9/9/2024,10
D0133,Barad LLC,India,Uttarakhand,ENQ779272,10/1/2024,Bajaj Auto,Pulsar NS200,24-Oct,CUST3365,10/3/2024,8
D0133,Barad LLC,India,Uttarakhand,ENQ765176,11/4/2024,Bajaj Auto,Pulsar NS200,24-Nov,CUST2108,11/6/2024,10
D0133,Barad LLC,India,Uttarakhand,ENQ923666,12/4/2024,Bajaj Auto,Pulsar NS200,24-Dec,CUST3803,12/10/2024,5
